index,dt,day,month,year,City,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude
53599,1904-04-01,1,4,1904,Chicago,4.146000000000001,0.292,42.59N,87.27W
53600,1904-05-01,1,5,1904,Chicago,11.604,0.3,42.59N,87.27W
53601,1904-06-01,1,6,1904,Chicago,16.497,0.321,42.59N,87.27W
53602,1904-07-01,1,7,1904,Chicago,20.79,0.467,42.59N,87.27W
53603,1904-08-01,1,8,1904,Chicago,20.232,0.604,42.59N,87.27W
53604,1904-09-01,1,9,1904,Chicago,18.466,0.389,42.59N,87.27W
53605,1904-10-01,1,10,1904,Chicago,12.588,0.314,42.59N,87.27W
53606,1904-11-01,1,11,1904,Chicago,7.776999999999999,0.383,42.59N,87.27W
53607,1904-12-01,1,12,1904,Chicago,-0.5590000000000002,0.433,42.59N,87.27W
53608,1905-01-01,1,1,1905,Chicago,-3.876,0.64,42.59N,87.27W
53609,1905-02-01,1,2,1905,Chicago,-5.307,0.535,42.59N,87.27W
53610,1905-03-01,1,3,1905,Chicago,4.622,0.541,42.59N,87.27W
53611,1905-04-01,1,4,1905,Chicago,6.621,0.417,42.59N,87.27W
53612,1905-05-01,1,5,1905,Chicago,10.845999999999998,0.284,42.59N,87.27W
53613,1905-06-01,1,6,1905,Chicago,16.811,0.433,42.59N,87.27W
53614,1905-07-01,1,7,1905,Chicago,20.585,0.434,42.59N,87.27W
53615,1905-08-01,1,8,1905,Chicago,22.573,0.373,42.59N,87.27W
53616,1905-09-01,1,9,1905,Chicago,19.651,0.293,42.59N,87.27W
53617,1905-10-01,1,10,1905,Chicago,12.102,0.416,42.59N,87.27W
53618,1905-11-01,1,11,1905,Chicago,5.94,0.363,42.59N,87.27W
53619,1905-12-01,1,12,1905,Chicago,2.467,0.575,42.59N,87.27W
53620,1906-01-01,1,1,1906,Chicago,3.241,0.4970000000000001,42.59N,87.27W
53621,1906-02-01,1,2,1906,Chicago,-0.6459999999999999,0.451,42.59N,87.27W
53622,1906-03-01,1,3,1906,Chicago,-0.2349999999999999,0.286,42.59N,87.27W
53623,1906-04-01,1,4,1906,Chicago,8.236,0.272,42.59N,87.27W
53624,1906-05-01,1,5,1906,Chicago,11.781,0.36,42.59N,87.27W
53625,1906-06-01,1,6,1906,Chicago,17.047,0.3229999999999999,42.59N,87.27W
53626,1906-07-01,1,7,1906,Chicago,21.061,0.246,42.59N,87.27W
53627,1906-08-01,1,8,1906,Chicago,24.127,0.341,42.59N,87.27W
53628,1906-09-01,1,9,1906,Chicago,21.146,0.33,42.59N,87.27W
53629,1906-10-01,1,10,1906,Chicago,12.167,0.289,42.59N,87.27W
53630,1906-11-01,1,11,1906,Chicago,6.659,0.285,42.59N,87.27W
53631,1906-12-01,1,12,1906,Chicago,2.17,0.606,42.59N,87.27W
53632,1907-01-01,1,1,1907,Chicago,-0.0699999999999998,0.482,42.59N,87.27W
53633,1907-02-01,1,2,1907,Chicago,-1.009,0.466,42.59N,87.27W
53634,1907-03-01,1,3,1907,Chicago,6.332000000000001,0.386,42.59N,87.27W
53635,1907-04-01,1,4,1907,Chicago,2.829,0.185,42.59N,87.27W
53636,1907-05-01,1,5,1907,Chicago,7.837999999999999,0.392,42.59N,87.27W
53637,1907-06-01,1,6,1907,Chicago,16.217,0.153,42.59N,87.27W
53638,1907-07-01,1,7,1907,Chicago,21.272,0.275,42.59N,87.27W
53639,1907-08-01,1,8,1907,Chicago,21.046,0.351,42.59N,87.27W
53640,1907-09-01,1,9,1907,Chicago,18.033,0.284,42.59N,87.27W
53641,1907-10-01,1,10,1907,Chicago,10.975,0.337,42.59N,87.27W
53642,1907-11-01,1,11,1907,Chicago,5.920999999999999,0.336,42.59N,87.27W
53643,1907-12-01,1,12,1907,Chicago,2.462,0.481,42.59N,87.27W
53644,1908-01-01,1,1,1908,Chicago,0.979,0.634,42.59N,87.27W
53645,1908-02-01,1,2,1908,Chicago,-1.032,0.501,42.59N,87.27W
53646,1908-03-01,1,3,1908,Chicago,4.48,0.394,42.59N,87.27W
53647,1908-04-01,1,4,1908,Chicago,7.327000000000001,0.229,42.59N,87.27W
53648,1908-05-01,1,5,1908,Chicago,11.947,0.373,42.59N,87.27W
53649,1908-06-01,1,6,1908,Chicago,17.105999999999998,0.441,42.59N,87.27W
53650,1908-07-01,1,7,1908,Chicago,21.942,0.183,42.59N,87.27W
53651,1908-08-01,1,8,1908,Chicago,21.936,0.329,42.59N,87.27W
53652,1908-09-01,1,9,1908,Chicago,21.314,0.351,42.59N,87.27W
53653,1908-10-01,1,10,1908,Chicago,13.174,0.339,42.59N,87.27W
53654,1908-11-01,1,11,1908,Chicago,7.3809999999999985,0.308,42.59N,87.27W
53655,1908-12-01,1,12,1908,Chicago,1.58,0.775,42.59N,87.27W
53656,1909-01-01,1,1,1909,Chicago,1.108,0.546,42.59N,87.27W
53657,1909-02-01,1,2,1909,Chicago,2.0050000000000003,0.419,42.59N,87.27W
53658,1909-03-01,1,3,1909,Chicago,2.62,0.334,42.59N,87.27W
53659,1909-04-01,1,4,1909,Chicago,5.228,0.347,42.59N,87.27W
53660,1909-05-01,1,5,1909,Chicago,10.345,0.4370000000000001,42.59N,87.27W
53661,1909-06-01,1,6,1909,Chicago,16.917,0.259,42.59N,87.27W
53662,1909-07-01,1,7,1909,Chicago,20.894,0.236,42.59N,87.27W
53663,1909-08-01,1,8,1909,Chicago,23.36,0.249,42.59N,87.27W
53664,1909-09-01,1,9,1909,Chicago,17.753,0.201,42.59N,87.27W
53665,1909-10-01,1,10,1909,Chicago,10.4,0.299,42.59N,87.27W
53666,1909-11-01,1,11,1909,Chicago,10.345999999999998,0.403,42.59N,87.27W
53667,1909-12-01,1,12,1909,Chicago,-2.329,0.502,42.59N,87.27W
53668,1910-01-01,1,1,1910,Chicago,-1.069,0.495,42.59N,87.27W
53669,1910-02-01,1,2,1910,Chicago,-2.008,0.523,42.59N,87.27W
53670,1910-03-01,1,3,1910,Chicago,9.045,0.383,42.59N,87.27W
53671,1910-04-01,1,4,1910,Chicago,8.743,0.227,42.59N,87.27W
53672,1910-05-01,1,5,1910,Chicago,8.782,0.216,42.59N,87.27W
53673,1910-06-01,1,6,1910,Chicago,17.229,0.364,42.59N,87.27W
53674,1910-07-01,1,7,1910,Chicago,23.023000000000003,0.187,42.59N,87.27W
53675,1910-08-01,1,8,1910,Chicago,22.502,0.266,42.59N,87.27W
53676,1910-09-01,1,9,1910,Chicago,18.11,0.285,42.59N,87.27W
53677,1910-10-01,1,10,1910,Chicago,14.554,0.402,42.59N,87.27W
53678,1910-11-01,1,11,1910,Chicago,4.16,0.336,42.59N,87.27W
53679,1910-12-01,1,12,1910,Chicago,-0.7119999999999997,0.396,42.59N,87.27W
53680,1911-01-01,1,1,1911,Chicago,0.633,0.483,42.59N,87.27W
53681,1911-02-01,1,2,1911,Chicago,2.2590000000000003,0.446,42.59N,87.27W
53682,1911-03-01,1,3,1911,Chicago,3.992,0.328,42.59N,87.27W
53683,1911-04-01,1,4,1911,Chicago,5.941000000000002,0.298,42.59N,87.27W
53684,1911-05-01,1,5,1911,Chicago,14.886,0.444,42.59N,87.27W
53685,1911-06-01,1,6,1911,Chicago,19.439,0.333,42.59N,87.27W
53686,1911-07-01,1,7,1911,Chicago,22.667,0.34,42.59N,87.27W
53687,1911-08-01,1,8,1911,Chicago,21.865,0.247,42.59N,87.27W
53688,1911-09-01,1,9,1911,Chicago,19.077,0.442,42.59N,87.27W
53689,1911-10-01,1,10,1911,Chicago,11.827,0.211,42.59N,87.27W
53690,1911-11-01,1,11,1911,Chicago,3.98,0.35,42.59N,87.27W
53691,1911-12-01,1,12,1911,Chicago,3.853,0.539,42.59N,87.27W
53692,1912-01-01,1,1,1912,Chicago,-8.59,0.828,42.59N,87.27W
53693,1912-02-01,1,2,1912,Chicago,-3.942,0.5,42.59N,87.27W
53694,1912-03-01,1,3,1912,Chicago,-1.97,0.363,42.59N,87.27W
53695,1912-04-01,1,4,1912,Chicago,7.532,0.267,42.59N,87.27W
53696,1912-05-01,1,5,1912,Chicago,12.082,0.491,42.59N,87.27W
53697,1912-06-01,1,6,1912,Chicago,15.954,0.304,42.59N,87.27W
53698,1912-07-01,1,7,1912,Chicago,21.209,0.284,42.59N,87.27W
53699,1912-08-01,1,8,1912,Chicago,20.953000000000003,0.251,42.59N,87.27W
53700,1912-09-01,1,9,1912,Chicago,19.624,0.127,42.59N,87.27W
53701,1912-10-01,1,10,1912,Chicago,13.24,0.325,42.59N,87.27W
53702,1912-11-01,1,11,1912,Chicago,7.556999999999999,0.29,42.59N,87.27W
53703,1912-12-01,1,12,1912,Chicago,3.795,0.287,42.59N,87.27W
53704,1913-01-01,1,1,1913,Chicago,1.2310000000000003,0.4970000000000001,42.59N,87.27W
53705,1913-02-01,1,2,1913,Chicago,-2.108,0.535,42.59N,87.27W
53706,1913-03-01,1,3,1913,Chicago,2.219,0.521,42.59N,87.27W
53707,1913-04-01,1,4,1913,Chicago,7.877000000000002,0.395,42.59N,87.27W
53708,1913-05-01,1,5,1913,Chicago,11.082999999999998,0.308,42.59N,87.27W
53709,1913-06-01,1,6,1913,Chicago,18.383,0.269,42.59N,87.27W
53710,1913-07-01,1,7,1913,Chicago,21.992,0.263,42.59N,87.27W
53711,1913-08-01,1,8,1913,Chicago,23.11,0.3229999999999999,42.59N,87.27W
53712,1913-09-01,1,9,1913,Chicago,18.703,0.287,42.59N,87.27W
53713,1913-10-01,1,10,1913,Chicago,12.475,0.442,42.59N,87.27W
53714,1913-11-01,1,11,1913,Chicago,9.54,0.211,42.59N,87.27W
53715,1913-12-01,1,12,1913,Chicago,5.42,0.3229999999999999,42.59N,87.27W
53716,1914-01-01,1,1,1914,Chicago,2.9630000000000005,0.688,42.59N,87.27W
53717,1914-02-01,1,2,1914,Chicago,-5.1080000000000005,0.413,42.59N,87.27W
53718,1914-03-01,1,3,1914,Chicago,2.4330000000000003,0.238,42.59N,87.27W
53719,1914-04-01,1,4,1914,Chicago,6.87,0.448,42.59N,87.27W
53720,1914-05-01,1,5,1914,Chicago,12.813,0.46,42.59N,87.27W
53721,1914-06-01,1,6,1914,Chicago,17.422,0.365,42.59N,87.27W
53722,1914-07-01,1,7,1914,Chicago,22.481,0.28,42.59N,87.27W
53723,1914-08-01,1,8,1914,Chicago,22.648000000000003,0.217,42.59N,87.27W
53724,1914-09-01,1,9,1914,Chicago,18.801,0.256,42.59N,87.27W
53725,1914-10-01,1,10,1914,Chicago,15.183,0.41,42.59N,87.27W
53726,1914-11-01,1,11,1914,Chicago,7.56,0.282,42.59N,87.27W
53727,1914-12-01,1,12,1914,Chicago,-1.656,0.479,42.59N,87.27W
53728,1915-01-01,1,1,1915,Chicago,-1.929,0.371,42.59N,87.27W
53729,1915-02-01,1,2,1915,Chicago,3.492,0.501,42.59N,87.27W
53730,1915-03-01,1,3,1915,Chicago,1.829,0.557,42.59N,87.27W
53731,1915-04-01,1,4,1915,Chicago,10.996,0.352,42.59N,87.27W
53732,1915-05-01,1,5,1915,Chicago,9.057,0.4320000000000001,42.59N,87.27W
53733,1915-06-01,1,6,1915,Chicago,14.799,0.337,42.59N,87.27W
53734,1915-07-01,1,7,1915,Chicago,19.788,0.374,42.59N,87.27W
53735,1915-08-01,1,8,1915,Chicago,19.239,0.277,42.59N,87.27W
53736,1915-09-01,1,9,1915,Chicago,19.605,0.244,42.59N,87.27W
53737,1915-10-01,1,10,1915,Chicago,13.573,0.1639999999999999,42.59N,87.27W
53738,1915-11-01,1,11,1915,Chicago,8.302,0.489,42.59N,87.27W
53739,1915-12-01,1,12,1915,Chicago,0.983,0.346,42.59N,87.27W
53740,1916-01-01,1,1,1916,Chicago,1.6989999999999998,0.583,42.59N,87.27W
53741,1916-02-01,1,2,1916,Chicago,-2.286,0.74,42.59N,87.27W
53742,1916-03-01,1,3,1916,Chicago,1.08,0.595,42.59N,87.27W
53743,1916-04-01,1,4,1916,Chicago,6.94,0.353,42.59N,87.27W
53744,1916-05-01,1,5,1916,Chicago,11.486,0.349,42.59N,87.27W
53745,1916-06-01,1,6,1916,Chicago,14.3,0.329,42.59N,87.27W
53746,1916-07-01,1,7,1916,Chicago,24.936,0.267,42.59N,87.27W
53747,1916-08-01,1,8,1916,Chicago,23.889,0.189,42.59N,87.27W
53748,1916-09-01,1,9,1916,Chicago,17.808,0.273,42.59N,87.27W
53749,1916-10-01,1,10,1916,Chicago,12.303,0.246,42.59N,87.27W
53750,1916-11-01,1,11,1916,Chicago,7.08,0.238,42.59N,87.27W
53751,1916-12-01,1,12,1916,Chicago,-1.205,0.44,42.59N,87.27W
53752,1917-01-01,1,1,1917,Chicago,-1.882,0.605,42.59N,87.27W
53753,1917-02-01,1,2,1917,Chicago,-4.763999999999999,0.606,42.59N,87.27W
53754,1917-03-01,1,3,1917,Chicago,3.5210000000000004,0.276,42.59N,87.27W
53755,1917-04-01,1,4,1917,Chicago,5.33,0.246,42.59N,87.27W
53756,1917-05-01,1,5,1917,Chicago,8.126999999999999,0.423,42.59N,87.27W
53757,1917-06-01,1,6,1917,Chicago,14.688,0.313,42.59N,87.27W
53758,1917-07-01,1,7,1917,Chicago,21.263,0.431,42.59N,87.27W
53759,1917-08-01,1,8,1917,Chicago,21.052,0.272,42.59N,87.27W
53760,1917-09-01,1,9,1917,Chicago,17.37,0.309,42.59N,87.27W
53761,1917-10-01,1,10,1917,Chicago,7.93,0.193,42.59N,87.27W
53762,1917-11-01,1,11,1917,Chicago,6.872999999999998,0.369,42.59N,87.27W
53763,1917-12-01,1,12,1917,Chicago,-2.8360000000000003,0.292,42.59N,87.27W
53764,1918-01-01,1,1,1918,Chicago,-7.596,0.466,42.59N,87.27W
53765,1918-02-01,1,2,1918,Chicago,-0.965,0.466,42.59N,87.27W
53766,1918-03-01,1,3,1918,Chicago,5.939,0.245,42.59N,87.27W
53767,1918-04-01,1,4,1918,Chicago,5.26,0.186,42.59N,87.27W
53768,1918-05-01,1,5,1918,Chicago,13.529000000000002,0.339,42.59N,87.27W
53769,1918-06-01,1,6,1918,Chicago,16.619,0.334,42.59N,87.27W
53770,1918-07-01,1,7,1918,Chicago,20.468,0.201,42.59N,87.27W
53771,1918-08-01,1,8,1918,Chicago,24.374,0.253,42.59N,87.27W
53772,1918-09-01,1,9,1918,Chicago,15.536,0.276,42.59N,87.27W
53773,1918-10-01,1,10,1918,Chicago,14.300999999999998,0.279,42.59N,87.27W
53774,1918-11-01,1,11,1918,Chicago,8.086,0.31,42.59N,87.27W
53775,1918-12-01,1,12,1918,Chicago,5.195,0.245,42.59N,87.27W
53776,1919-01-01,1,1,1919,Chicago,2.2,0.508,42.59N,87.27W
53777,1919-02-01,1,2,1919,Chicago,1.6749999999999998,0.482,42.59N,87.27W
53778,1919-03-01,1,3,1919,Chicago,4.187,0.459,42.59N,87.27W
53779,1919-04-01,1,4,1919,Chicago,7.1400000000000015,0.422,42.59N,87.27W
53780,1919-05-01,1,5,1919,Chicago,10.18,0.393,42.59N,87.27W
53781,1919-06-01,1,6,1919,Chicago,20.22,0.18,42.59N,87.27W
53782,1919-07-01,1,7,1919,Chicago,23.442,0.283,42.59N,87.27W
53783,1919-08-01,1,8,1919,Chicago,22.222,0.381,42.59N,87.27W
53784,1919-09-01,1,9,1919,Chicago,20.236,0.25,42.59N,87.27W
53785,1919-10-01,1,10,1919,Chicago,13.9,0.3,42.59N,87.27W
53786,1919-11-01,1,11,1919,Chicago,5.645,0.198,42.59N,87.27W
53787,1919-12-01,1,12,1919,Chicago,-3.3800000000000003,0.409,42.59N,87.27W
53788,1920-01-01,1,1,1920,Chicago,-4.782,0.371,42.59N,87.27W
53789,1920-02-01,1,2,1920,Chicago,-1.915,0.429,42.59N,87.27W
53790,1920-03-01,1,3,1920,Chicago,4.212,0.219,42.59N,87.27W
53791,1920-04-01,1,4,1920,Chicago,4.1930000000000005,0.499,42.59N,87.27W
53792,1920-05-01,1,5,1920,Chicago,10.284,0.3,42.59N,87.27W
53793,1920-06-01,1,6,1920,Chicago,17.86,0.357,42.59N,87.27W
53794,1920-07-01,1,7,1920,Chicago,20.218,0.31,42.59N,87.27W
53795,1920-08-01,1,8,1920,Chicago,21.397,0.412,42.59N,87.27W
53796,1920-09-01,1,9,1920,Chicago,20.767,0.256,42.59N,87.27W
53797,1920-10-01,1,10,1920,Chicago,16.387,0.252,42.59N,87.27W
53798,1920-11-01,1,11,1920,Chicago,6.26,0.328,42.59N,87.27W
53799,1920-12-01,1,12,1920,Chicago,3.045,0.474,42.59N,87.27W
53800,1921-01-01,1,1,1921,Chicago,2.9120000000000004,0.399,42.59N,87.27W
53801,1921-02-01,1,2,1921,Chicago,2.8430000000000004,0.335,42.59N,87.27W
53802,1921-03-01,1,3,1921,Chicago,7.459,0.203,42.59N,87.27W
53803,1921-04-01,1,4,1921,Chicago,10.155,0.44,42.59N,87.27W
53804,1921-05-01,1,5,1921,Chicago,13.419,0.304,42.59N,87.27W
53805,1921-06-01,1,6,1921,Chicago,20.412,0.43,42.59N,87.27W
53806,1921-07-01,1,7,1921,Chicago,25.554,0.264,42.59N,87.27W
53807,1921-08-01,1,8,1921,Chicago,22.5,0.261,42.59N,87.27W
53808,1921-09-01,1,9,1921,Chicago,21.167,0.271,42.59N,87.27W
53809,1921-10-01,1,10,1921,Chicago,13.035,0.311,42.59N,87.27W
53810,1921-11-01,1,11,1921,Chicago,5.557,0.362,42.59N,87.27W
53811,1921-12-01,1,12,1921,Chicago,2.31,0.271,42.59N,87.27W
53812,1922-01-01,1,1,1922,Chicago,-1.3159999999999998,0.359,42.59N,87.27W
53813,1922-02-01,1,2,1922,Chicago,0.4720000000000001,0.56,42.59N,87.27W
53814,1922-03-01,1,3,1922,Chicago,4.482,0.388,42.59N,87.27W
53815,1922-04-01,1,4,1922,Chicago,7.29,0.397,42.59N,87.27W
53816,1922-05-01,1,5,1922,Chicago,14.41,0.649,42.59N,87.27W
53817,1922-06-01,1,6,1922,Chicago,18.128,0.25,42.59N,87.27W
53818,1922-07-01,1,7,1922,Chicago,20.981,0.315,42.59N,87.27W
53819,1922-08-01,1,8,1922,Chicago,22.628,0.368,42.59N,87.27W
53820,1922-09-01,1,9,1922,Chicago,20.234,0.311,42.59N,87.27W
53821,1922-10-01,1,10,1922,Chicago,14.13,0.343,42.59N,87.27W
53822,1922-11-01,1,11,1922,Chicago,8.655999999999999,0.354,42.59N,87.27W
53823,1922-12-01,1,12,1922,Chicago,0.964,0.213,42.59N,87.27W
53824,1923-01-01,1,1,1923,Chicago,1.2960000000000005,0.451,42.59N,87.27W
53825,1923-02-01,1,2,1923,Chicago,-3.247,0.354,42.59N,87.27W
53826,1923-03-01,1,3,1923,Chicago,0.3560000000000003,0.199,42.59N,87.27W
53827,1923-04-01,1,4,1923,Chicago,6.025,0.215,42.59N,87.27W
53828,1923-05-01,1,5,1923,Chicago,10.387,0.355,42.59N,87.27W
53829,1923-06-01,1,6,1923,Chicago,19.013,0.341,42.59N,87.27W
53830,1923-07-01,1,7,1923,Chicago,22.17,0.355,42.59N,87.27W
53831,1923-08-01,1,8,1923,Chicago,21.28,0.361,42.59N,87.27W
53832,1923-09-01,1,9,1923,Chicago,18.645,0.245,42.59N,87.27W
53833,1923-10-01,1,10,1923,Chicago,11.584,0.199,42.59N,87.27W
53834,1923-11-01,1,11,1923,Chicago,7.677,0.27,42.59N,87.27W
53835,1923-12-01,1,12,1923,Chicago,6.303000000000001,0.316,42.59N,87.27W
53836,1924-01-01,1,1,1924,Chicago,-3.79,0.45,42.59N,87.27W
53837,1924-02-01,1,2,1924,Chicago,-0.1669999999999999,0.292,42.59N,87.27W
53838,1924-03-01,1,3,1924,Chicago,1.724,0.262,42.59N,87.27W
53839,1924-04-01,1,4,1924,Chicago,6.8020000000000005,0.442,42.59N,87.27W
53840,1924-05-01,1,5,1924,Chicago,8.332999999999998,0.33,42.59N,87.27W
53841,1924-06-01,1,6,1924,Chicago,15.499,0.416,42.59N,87.27W
53842,1924-07-01,1,7,1924,Chicago,19.85,0.299,42.59N,87.27W
53843,1924-08-01,1,8,1924,Chicago,21.19400000000001,0.257,42.59N,87.27W
53844,1924-09-01,1,9,1924,Chicago,15.99,0.23,42.59N,87.27W
53845,1924-10-01,1,10,1924,Chicago,15.122,0.349,42.59N,87.27W
53846,1924-11-01,1,11,1924,Chicago,6.936999999999999,0.187,42.59N,87.27W
53847,1924-12-01,1,12,1924,Chicago,-2.312,0.222,42.59N,87.27W
53848,1925-01-01,1,1,1925,Chicago,-1.501,0.6709999999999999,42.59N,87.27W
53849,1925-02-01,1,2,1925,Chicago,2.024,0.423,42.59N,87.27W
53850,1925-03-01,1,3,1925,Chicago,4.513,0.275,42.59N,87.27W
53851,1925-04-01,1,4,1925,Chicago,9.596,0.309,42.59N,87.27W
53852,1925-05-01,1,5,1925,Chicago,9.442,0.355,42.59N,87.27W
53853,1925-06-01,1,6,1925,Chicago,18.531,0.334,42.59N,87.27W
53854,1925-07-01,1,7,1925,Chicago,21.224,0.194,42.59N,87.27W
53855,1925-08-01,1,8,1925,Chicago,22.456,0.239,42.59N,87.27W
53856,1925-09-01,1,9,1925,Chicago,21.04,0.198,42.59N,87.27W
53857,1925-10-01,1,10,1925,Chicago,7.585,0.3,42.59N,87.27W
53858,1925-11-01,1,11,1925,Chicago,5.289,0.338,42.59N,87.27W
53859,1925-12-01,1,12,1925,Chicago,-0.9819999999999998,0.347,42.59N,87.27W
53860,1926-01-01,1,1,1926,Chicago,0.0650000000000001,0.3229999999999999,42.59N,87.27W
53861,1926-02-01,1,2,1926,Chicago,1.4,0.3229999999999999,42.59N,87.27W
53862,1926-03-01,1,3,1926,Chicago,-0.4130000000000002,0.374,42.59N,87.27W
53863,1926-04-01,1,4,1926,Chicago,3.989,0.465,42.59N,87.27W
53864,1926-05-01,1,5,1926,Chicago,11.841,0.269,42.59N,87.27W
53865,1926-06-01,1,6,1926,Chicago,14.686,0.265,42.59N,87.27W
53866,1926-07-01,1,7,1926,Chicago,21.365,0.266,42.59N,87.27W
53867,1926-08-01,1,8,1926,Chicago,22.665,0.366,42.59N,87.27W
53868,1926-09-01,1,9,1926,Chicago,18.193,0.234,42.59N,87.27W
53869,1926-10-01,1,10,1926,Chicago,11.63,0.289,42.59N,87.27W
53870,1926-11-01,1,11,1926,Chicago,4.686999999999999,0.364,42.59N,87.27W
53871,1926-12-01,1,12,1926,Chicago,-0.6579999999999999,0.259,42.59N,87.27W
53872,1927-01-01,1,1,1927,Chicago,-1.0339999999999998,0.237,42.59N,87.27W
53873,1927-02-01,1,2,1927,Chicago,3.594,0.368,42.59N,87.27W
53874,1927-03-01,1,3,1927,Chicago,5.971,0.377,42.59N,87.27W
53875,1927-04-01,1,4,1927,Chicago,7.056,0.261,42.59N,87.27W
53876,1927-05-01,1,5,1927,Chicago,10.371,0.307,42.59N,87.27W
53877,1927-06-01,1,6,1927,Chicago,15.408,0.337,42.59N,87.27W
53878,1927-07-01,1,7,1927,Chicago,20.993,0.207,42.59N,87.27W
53879,1927-08-01,1,8,1927,Chicago,19.59,0.261,42.59N,87.27W
53880,1927-09-01,1,9,1927,Chicago,20.857,0.294,42.59N,87.27W
53881,1927-10-01,1,10,1927,Chicago,14.765,0.174,42.59N,87.27W
53882,1927-11-01,1,11,1927,Chicago,8.295,0.275,42.59N,87.27W
53883,1927-12-01,1,12,1927,Chicago,0.669,0.234,42.59N,87.27W
53884,1928-01-01,1,1,1928,Chicago,0.415,0.433,42.59N,87.27W
53885,1928-02-01,1,2,1928,Chicago,1.504,0.616,42.59N,87.27W
53886,1928-03-01,1,3,1928,Chicago,3.302,0.336,42.59N,87.27W
53887,1928-04-01,1,4,1928,Chicago,5.062,0.258,42.59N,87.27W
53888,1928-05-01,1,5,1928,Chicago,11.618,0.495,42.59N,87.27W
53889,1928-06-01,1,6,1928,Chicago,14.454,0.38,42.59N,87.27W
53890,1928-07-01,1,7,1928,Chicago,21.778,0.193,42.59N,87.27W
53891,1928-08-01,1,8,1928,Chicago,22.678,0.278,42.59N,87.27W
53892,1928-09-01,1,9,1928,Chicago,16.886,0.279,42.59N,87.27W
53893,1928-10-01,1,10,1928,Chicago,13.897,0.322,42.59N,87.27W
53894,1928-11-01,1,11,1928,Chicago,7.691,0.375,42.59N,87.27W
53895,1928-12-01,1,12,1928,Chicago,3.18,0.358,42.59N,87.27W
53896,1929-01-01,1,1,1929,Chicago,-4.742,0.59,42.59N,87.27W
53897,1929-02-01,1,2,1929,Chicago,-3.429,0.385,42.59N,87.27W
53898,1929-03-01,1,3,1929,Chicago,6.337999999999999,0.349,42.59N,87.27W
53899,1929-04-01,1,4,1929,Chicago,8.446,0.252,42.59N,87.27W
53900,1929-05-01,1,5,1929,Chicago,10.085,0.441,42.59N,87.27W
53901,1929-06-01,1,6,1929,Chicago,15.532,0.328,42.59N,87.27W
53902,1929-07-01,1,7,1929,Chicago,21.969,0.223,42.59N,87.27W
53903,1929-08-01,1,8,1929,Chicago,21.264,0.203,42.59N,87.27W
53904,1929-09-01,1,9,1929,Chicago,18.668,0.199,42.59N,87.27W
53905,1929-10-01,1,10,1929,Chicago,11.839,0.326,42.59N,87.27W
53906,1929-11-01,1,11,1929,Chicago,4.574,0.373,42.59N,87.27W
53907,1929-12-01,1,12,1929,Chicago,0.8640000000000001,0.252,42.59N,87.27W
53908,1930-01-01,1,1,1930,Chicago,-3.133,0.453,42.59N,87.27W
53909,1930-02-01,1,2,1930,Chicago,4.633,0.449,42.59N,87.27W
53910,1930-03-01,1,3,1930,Chicago,3.137,0.346,42.59N,87.27W
53911,1930-04-01,1,4,1930,Chicago,7.655,0.46,42.59N,87.27W
53912,1930-05-01,1,5,1930,Chicago,12.377,0.196,42.59N,87.27W
53913,1930-06-01,1,6,1930,Chicago,17.831,0.369,42.59N,87.27W
53914,1930-07-01,1,7,1930,Chicago,22.486,0.225,42.59N,87.27W
53915,1930-08-01,1,8,1930,Chicago,23.228,0.17,42.59N,87.27W
53916,1930-09-01,1,9,1930,Chicago,19.914,0.225,42.59N,87.27W
53917,1930-10-01,1,10,1930,Chicago,11.836,0.204,42.59N,87.27W
53918,1930-11-01,1,11,1930,Chicago,7.992000000000001,0.262,42.59N,87.27W
53919,1930-12-01,1,12,1930,Chicago,1.485,0.328,42.59N,87.27W
53920,1931-01-01,1,1,1931,Chicago,2.837,0.292,42.59N,87.27W
53921,1931-02-01,1,2,1931,Chicago,4.4830000000000005,0.3670000000000001,42.59N,87.27W
53922,1931-03-01,1,3,1931,Chicago,2.739,0.277,42.59N,87.27W
53923,1931-04-01,1,4,1931,Chicago,7.859,0.227,42.59N,87.27W
53924,1931-05-01,1,5,1931,Chicago,10.104,0.216,42.59N,87.27W
53925,1931-06-01,1,6,1931,Chicago,19.343,0.286,42.59N,87.27W
53926,1931-07-01,1,7,1931,Chicago,23.866,0.263,42.59N,87.27W
53927,1931-08-01,1,8,1931,Chicago,23.06,0.234,42.59N,87.27W
53928,1931-09-01,1,9,1931,Chicago,22.158,0.211,42.59N,87.27W
53929,1931-10-01,1,10,1931,Chicago,15.086,0.257,42.59N,87.27W
53930,1931-11-01,1,11,1931,Chicago,11.278,0.291,42.59N,87.27W
53931,1931-12-01,1,12,1931,Chicago,5.8740000000000006,0.302,42.59N,87.27W
53932,1932-01-01,1,1,1932,Chicago,4.5120000000000005,0.433,42.59N,87.27W
53933,1932-02-01,1,2,1932,Chicago,3.495,0.415,42.59N,87.27W
53934,1932-03-01,1,3,1932,Chicago,-0.3500000000000001,0.319,42.59N,87.27W
53935,1932-04-01,1,4,1932,Chicago,6.335,0.32,42.59N,87.27W
53936,1932-05-01,1,5,1932,Chicago,12.069,0.414,42.59N,87.27W
